Date,Open,High,Low,Close,Volume,vol_deg_change,vol_percentile,body,upper_shadow,lower_shadow,norm_o,norm_h,norm_l,norm_c,log_rtn,kalman_log_rtn1
2018-01-31,11250.11,11308.42,9900.0,10237.51,25554372946,1.0,0.916,0.72,0.04,0.24,-0.0001,0.0052,-0.1278,-0.0943,-0.0944,-0.01483
2018-02-01,10230.0,10425.85,9700.0,10285.1,18015956805,0.0,0.851,0.08,0.19,0.73,-0.0007,0.019,-0.0532,0.0054,0.00464,-0.01323
2018-02-02,10285.1,10335.0,8750.99,9224.52,33564764311,1.0,0.953,0.67,0.03,0.3,0.0,0.0048,-0.1615,-0.1088,-0.10883,-0.02083
2018-02-03,9224.52,9250.0,8010.02,8873.03,49971626975,1.0,0.988,0.28,0.02,0.7,0.0,0.0028,-0.1412,-0.0388,-0.03885,-0.02219
2018-02-04,8873.03,9473.01,8229.0,9199.96,28725000735,0.0,0.924,0.26,0.22,0.52,0.0,0.0654,-0.0754,0.0362,0.03618,-0.01771
2018-02-05,9199.96,9368.0,7930.0,8184.81,32014308449,1.0,0.93,0.71,0.12,0.18,0.0,0.0181,-0.1485,-0.1169,-0.11692,-0.02519
2018-02-06,8179.99,8382.8,6625.0,6939.99,63403182579,1.0,0.994,0.71,0.12,0.18,-0.0006,0.0245,-0.2108,-0.1644,-0.16498,-0.03463
2018-02-07,6939.63,7878.0,6000.01,7652.14,100201500307,1.0,1.0,0.38,0.12,0.5,-0.0001,0.1268,-0.1455,0.0977,0.09769,-0.02573
2018-02-08,7655.02,8476.0,7150.01,7599.0,60778460497,0.0,0.977,0.04,0.62,0.34,0.0004,0.1019,-0.0682,-0.0073,-0.00697,-0.02437
2018-02-09,7599.0,7844.0,7572.09,7784.02,1521537318,0.0,0.381,0.68,0.22,0.1,0.0,0.0317,-0.0035,0.0241,0.02406,-0.02077
2018-02-10,7789.9,8738.0,7789.9,8683.92,20482910825,1.0,0.853,0.94,0.06,0.0,0.0008,0.1149,0.0,0.1086,0.1094,-0.01024
2018-02-11,8683.93,9065.78,8120.0,8533.98,49381512653,1.0,0.966,0.16,0.4,0.44,0.0,0.043,-0.0671,-0.0174,-0.01742,-0.01085
2018-02-12,8533.99,8549.0,7726.53,8063.88,45025187952,0.0,0.955,0.57,0.02,0.41,0.0,0.0018,-0.0994,-0.0567,-0.05666,-0.01468
2018-02-13,8063.82,8989.0,8053.0,8903.0,41987850490,0.0,0.944,0.9,0.09,0.01,-0.0,0.1086,-0.0013,0.099,0.09899,-0.00488
2018-02-14,8903.0,8950.0,8351.0,8539.9,35454972956,0.0,0.923,0.61,0.08,0.32,0.0,0.0053,-0.064,-0.0416,-0.04164,-0.00816
2018-02-15,8535.17,9489.6,8533.0,9449.99,40811952867,1.0,0.934,0.96,0.04,0.0,-0.0006,0.106,-0.0003,0.1018,0.10126,0.00193
2018-02-16,9449.98,10219.5,9301.5,10000.09,52427596715,1.0,0.973,0.6,0.24,0.16,-0.0,0.0783,-0.0158,0.0566,0.05658,0.00736
2018-02-17,10000.89,10323.37,9666.0,10159.98,38161205974,0.0,0.924,0.24,0.25,0.51,0.0001,0.0317,-0.0341,0.0158,0.01586,0.00822
2018-02-18,10156.07,11075.07,10050.0,11039.55,41882108407,1.0,0.935,0.86,0.03,0.1,-0.0004,0.0866,-0.0105,0.0834,0.08303,0.01616
2018-02-19,11039.55,11274.0,10080.0,10383.43,61137380728,1.0,0.978,0.55,0.2,0.25,0.0,0.021,-0.0909,-0.0613,-0.06127,0.00796
2018-02-20,10375.01,11250.0,10270.33,11153.0,40831417131,0.0,0.92,0.79,0.1,0.11,-0.0008,0.081,-0.0101,0.0723,0.0715,0.01464
2018-02-21,11147.11,11786.01,11100.59,11200.99,48153354288,1.0,0.947,0.08,0.85,0.07,-0.0005,0.0557,-0.0042,0.0048,0.00429,0.01353
2018-02-22,11195.07,11304.03,10200.0,10437.6,68113818754,1.0,0.989,0.69,0.1,0.22,-0.0005,0.0097,-0.0931,-0.0701,-0.07059,0.00484
2018-02-23,10439.02,10933.44,9679.0,9811.04,67060166483,0.0,0.984,0.5,0.39,0.11,0.0001,0.0463,-0.0756,-0.062,-0.06191,-0.00161
2018-02-24,9815.55,10435.0,9570.19,10131.04,57202702370,0.0,0.958,0.36,0.35,0.28,0.0005,0.0612,-0.0253,0.0316,0.0321,0.0016
2018-02-25,10131.04,10496.97,9352.0,9694.51,40888156299,0.0,0.901,0.38,0.32,0.3,0.0,0.0355,-0.08,-0.044,-0.04404,-0.00272
2018-02-26,9694.51,9847.0,9274.8,9590.0,28373517586,0.0,0.824,0.18,0.27,0.55,0.0,0.0156,-0.0443,-0.0108,-0.01084,-0.00347
2018-02-27,9590.0,10444.32,9350.0,10324.0,34878292756,1.0,0.866,0.67,0.11,0.22,0.0,0.0853,-0.0253,0.0738,0.07375,0.00389
2018-02-28,10321.0,10870.0,10121.0,10569.04,30705385123,0.0,0.836,0.33,0.4,0.27,-0.0003,0.0518,-0.0196,0.0237,0.02346,0.00583
2018-03-01,10584.33,11098.0,10300.0,10326.76,30800983782,1.0,0.837,0.32,0.64,0.03,0.0014,0.0474,-0.0272,-0.0246,-0.02319,0.00296
2018-03-02,10325.64,11060.41,10240.0,10920.0,25092553930,0.0,0.792,0.72,0.17,0.1,-0.0001,0.0687,-0.0083,0.056,0.05586,0.00826
2018-03-03,10923.36,11200.0,10770.0,11039.0,23910710090,0.0,0.788,0.27,0.37,0.36,0.0003,0.025,-0.0141,0.0105,0.01084,0.00852
2018-03-04,11038.99,11544.0,11015.01,11464.48,21287153280,0.0,0.769,0.8,0.15,0.05,-0.0,0.0447,-0.0022,0.0378,0.03782,0.01157
2018-03-05,11464.47,11565.0,11050.02,11515.0,17295918653,0.0,0.71,0.1,0.1,0.8,-0.0,0.0087,-0.0368,0.0044,0.0044,0.01082
2018-03-06,11515.0,11710.0,11415.01,11454.0,15144231063,0.0,0.677,0.21,0.66,0.13,0.0,0.0168,-0.0087,-0.0053,-0.00531,0.00914
2018-03-07,11455.0,11455.0,10555.48,10716.48,29515572363,1.0,0.832,0.82,0.0,0.18,0.0001,0.0,-0.0818,-0.0666,-0.06656,0.00158
2018-03-08,10716.48,10899.0,9389.31,9910.0,50647671080,1.0,0.951,0.53,0.12,0.34,0.0,0.0169,-0.1322,-0.0782,-0.07824,-0.00586
2018-03-09,9910.0,10099.0,9060.0,9271.64,41109473226,0.0,0.902,0.61,0.18,0.2,0.0,0.0189,-0.0897,-0.0666,-0.06658,-0.01116
2018-03-10,9267.07,9410.0,8329.0,9227.0,64112291407,1.0,0.98,0.04,0.13,0.83,-0.0005,0.0153,-0.1067,-0.0043,-0.00483,-0.01062
2018-03-11,9230.0,9490.0,8667.07,8770.22,37180012857,0.0,0.869,0.56,0.32,0.13,0.0003,0.0278,-0.0629,-0.0511,-0.05077,-0.01399
2018-03-12,8770.22,9740.0,8450.0,9533.57,44325973386,1.0,0.918,0.59,0.16,0.25,0.0,0.1049,-0.0372,0.0835,0.08346,-0.0056
2018-03-13,9533.57,9888.88,8780.0,9131.34,42230777930,0.0,0.909,0.36,0.32,0.32,0.0,0.0366,-0.0823,-0.0431,-0.04311,-0.00892
2018-03-14,9131.34,9474.0,8823.0,9150.0,40191409358,0.0,0.871,0.03,0.5,0.47,0.0,0.0368,-0.0344,0.002,0.00204,-0.00796
2018-03-15,9151.92,9333.78,7900.28,8170.0,49708094108,1.0,0.938,0.68,0.13,0.19,0.0002,0.0197,-0.1471,-0.1135,-0.11328,-0.01678
2018-03-16,8184.01,8430.0,7650.0,8240.98,52291022277,1.0,0.948,0.07,0.24,0.68,0.0017,0.0296,-0.0675,0.0069,0.00865,-0.01473
2018-03-17,8240.98,8611.64,7900.0,8260.0,38815409893,0.0,0.858,0.03,0.49,0.48,0.0,0.044,-0.0423,0.0023,0.00231,-0.01333
2018-03-18,8260.0,8348.62,7721.99,7824.8,33110206329,0.0,0.812,0.69,0.14,0.16,0.0,0.0107,-0.0674,-0.0541,-0.05413,-0.01665
2018-03-19,7824.01,8317.4,7322.0,8189.99,59488231711,1.0,0.958,0.37,0.13,0.5,-0.0001,0.0612,-0.0663,0.0457,0.04561,-0.01153
2018-03-20,8189.0,8705.23,8088.4,8600.0,55297084942,0.0,0.949,0.67,0.17,0.16,-0.0001,0.0611,-0.0124,0.049,0.04885,-0.00628
2018-03-21,8595.01,9050.0,8280.0,8909.98,44865105835,0.0,0.903,0.41,0.18,0.41,-0.0006,0.0516,-0.0373,0.036,0.03541,-0.00248
2018-03-22,8909.96,9177.01,8750.6,8885.0,39972405371,0.0,0.848,0.06,0.63,0.32,-0.0,0.0295,-0.018,-0.0028,-0.00281,-0.00251
2018-03-23,8884.82,9100.0,8465.1,8722.9,40617556809,1.0,0.853,0.26,0.34,0.41,-0.0,0.0239,-0.0484,-0.0184,-0.01841,-0.00397
2018-03-24,8720.0,8909.0,8269.0,8898.03,39991007666,0.0,0.845,0.28,0.02,0.7,-0.0003,0.0214,-0.0531,0.0202,0.01988,-0.00177
2018-03-25,8898.04,8999.95,8491.0,8546.86,35466609572,0.0,0.814,0.69,0.2,0.11,0.0,0.0114,-0.0468,-0.0403,-0.04027,-0.0053
2018-03-26,8531.25,8669.85,8365.77,8470.15,29001769316,0.0,0.76,0.2,0.46,0.34,-0.0018,0.0161,-0.0196,-0.0072,-0.00902,-0.00564
2018-03-27,8470.14,8514.89,7831.0,8134.23,44033595660,1.0,0.896,0.49,0.07,0.44,-0.0,0.0053,-0.0785,-0.0405,-0.04047,-0.00872
2018-03-28,8134.22,8215.94,7730.0,7795.51,37427648050,0.0,0.821,0.7,0.17,0.13,-0.0,0.01,-0.051,-0.0425,-0.04253,-0.01163
2018-03-29,7795.51,8109.0,7728.0,7949.3,26401331670,0.0,0.723,0.4,0.42,0.18,0.0,0.0394,-0.0087,0.0195,0.01954,-0.00896
2018-03-30,7949.3,7975.0,6941.11,7090.14,54620915125,1.0,0.947,0.83,0.02,0.14,0.0,0.0032,-0.1356,-0.1144,-0.11438,-0.0177
2018-03-31,7090.16,7292.43,6600.1,6840.23,65306031976,1.0,0.982,0.36,0.29,0.35,0.0,0.0281,-0.0716,-0.0359,-0.03588,-0.01912
2018-04-01,6840.24,7223.36,6777.0,6923.91,36868539087,0.0,0.806,0.19,0.67,0.14,0.0,0.0545,-0.0093,0.0122,0.01216,-0.01666
2018-04-02,6922.0,7049.98,6430.0,6813.01,44071430463,1.0,0.89,0.18,0.21,0.62,-0.0003,0.0183,-0.0737,-0.0159,-0.01615,-0.01662
2018-04-03,6813.01,7125.0,6765.0,7056.0,32123560072,0.0,0.76,0.67,0.19,0.13,0.0,0.0448,-0.0071,0.035,0.03504,-0.01239
2018-04-04,7063.97,7520.0,7011.01,7405.21,37787331811,1.0,0.817,0.67,0.23,0.1,0.0011,0.0626,-0.0075,0.0472,0.04831,-0.00715
2018-04-05,7405.21,7427.52,6707.0,6796.1,42227183804,1.0,0.874,0.85,0.03,0.12,0.0,0.003,-0.099,-0.0858,-0.08583,-0.01388
2018-04-06,6796.1,6902.0,6566.69,6770.76,39029731460,0.0,0.823,0.08,0.32,0.61,0.0,0.0155,-0.0343,-0.0037,-0.00374,-0.01304
2018-04-07,6770.0,6850.0,6500.0,6601.39,27455011920,0.0,0.708,0.48,0.23,0.29,-0.0001,0.0117,-0.0407,-0.0252,-0.02533,-0.01406
2018-04-08,6601.39,7070.0,6586.28,6895.8,32269578267,1.0,0.752,0.61,0.36,0.03,0.0,0.0686,-0.0023,0.0436,0.04363,-0.00918
2018-04-09,6895.81,7109.13,6880.0,7018.0,21427673165,0.0,0.668,0.53,0.4,0.07,0.0,0.0305,-0.0023,0.0176,0.01757,-0.00683
2018-04-10,7011.04,7185.0,6611.0,6782.72,34078297206,1.0,0.771,0.4,0.3,0.3,-0.001,0.0245,-0.0588,-0.0331,-0.0341,-0.00923
2018-04-11,6781.55,6890.0,6656.0,6843.9,22326728095,0.0,0.671,0.27,0.2,0.54,-0.0002,0.0159,-0.0187,0.0092,0.00898,-0.00763
2018-04-12,6839.56,6990.0,6787.0,6953.79,23997871177,1.0,0.681,0.56,0.18,0.26,-0.0006,0.0218,-0.0077,0.0166,0.01593,-0.00553
2018-04-13,6953.78,8012.23,6743.2,7923.0,64861595987,1.0,0.979,0.76,0.07,0.17,-0.0,0.1417,-0.0308,0.1305,0.13048,0.00751
2018-04-14,7922.99,8233.39,7732.0,7877.41,55044523148,0.0,0.942,0.09,0.62,0.29,-0.0,0.0384,-0.0244,-0.0058,-0.00577,0.00616
2018-04-15,7877.48,8186.0,7810.0,7999.01,31621286357,0.0,0.734,0.32,0.5,0.18,0.0,0.0384,-0.0086,0.0153,0.01532,0.00709
2018-04-16,8004.0,8429.54,7999.02,8355.0,27946720444,0.0,0.698,0.82,0.17,0.01,0.0006,0.0518,-0.0006,0.0429,0.04354,0.01085
2018-04-17,8355.07,8419.0,7867.0,8064.92,36664069715,1.0,0.79,0.53,0.12,0.36,0.0,0.0076,-0.0602,-0.0353,-0.03534,0.00611
2018-04-18,8064.92,8173.7,7825.4,7885.02,32152603567,0.0,0.742,0.52,0.31,0.17,0.0,0.0134,-0.0301,-0.0226,-0.02256,0.00326
2018-04-19,7890.96,8236.43,7868.0,8173.0,26969044570,0.0,0.682,0.77,0.17,0.06,0.0008,0.0428,-0.0029,0.0351,0.03587,0.0065
2018-04-20,8173.99,8296.0,8080.0,8278.0,27113847464,1.0,0.683,0.48,0.08,0.44,0.0001,0.0148,-0.0116,0.0126,0.01277,0.00714
2018-04-21,8273.84,8930.0,8177.09,8856.98,39795337485,1.0,0.826,0.77,0.1,0.13,-0.0005,0.0763,-0.0118,0.0681,0.0676,0.01345
2018-04-22,8852.12,9035.0,8565.0,8915.31,40872229909,1.0,0.851,0.13,0.25,0.61,-0.0005,0.0204,-0.033,0.0071,0.00656,0.01271
2018-04-23,8915.31,9020.67,8727.68,8787.02,29458253480,0.0,0.711,0.44,0.36,0.2,0.0,0.0117,-0.0213,-0.0145,-0.01449,0.00985
2018-04-24,8785.7,8985.0,8745.0,8934.01,25838114709,0.0,0.66,0.62,0.21,0.17,-0.0002,0.0224,-0.0046,0.0167,0.01659,0.01055
2018-04-25,8934.0,9731.01,8922.0,9619.99,46268790106,1.0,0.904,0.85,0.14,0.01,-0.0,0.0855,-0.0013,0.074,0.07398,0.01738
2018-04-26,9618.96,9759.82,8730.0,8869.99,81110037589,1.0,0.996,0.73,0.14,0.14,-0.0001,0.0145,-0.097,-0.0811,-0.08117,0.00693
2018-04-27,8869.99,9307.48,8651.62,9266.0,43300304245,0.0,0.874,0.6,0.06,0.33,0.0,0.0481,-0.0249,0.0437,0.04368,0.01072
2018-04-28,9267.03,9395.0,8889.0,8915.35,37241347036,0.0,0.787,0.7,0.25,0.05,0.0001,0.0137,-0.0416,-0.0387,-0.03858,0.00567
2018-04-29,8915.35,9427.48,8870.0,9348.0,34759628420,0.0,0.757,0.78,0.14,0.08,0.0,0.0559,-0.0051,0.0474,0.04739,0.00993
2018-04-30,9348.0,9570.51,9163.74,9419.0,38149850035,1.0,0.801,0.17,0.37,0.45,0.0,0.0235,-0.0199,0.0076,0.00757,0.00968
2018-05-01,9417.04,9458.64,9124.99,9246.01,35002033875,0.0,0.759,0.51,0.12,0.36,-0.0002,0.0044,-0.0315,-0.0183,-0.01854,0.00679
2018-05-02,9246.01,9248.99,8800.49,9071.48,41018463633,1.0,0.849,0.39,0.01,0.6,0.0,0.0003,-0.0494,-0.0191,-0.01906,0.0042
2018-05-03,9071.48,9268.0,8970.2,9247.84,26123543961,0.0,0.641,0.59,0.07,0.34,0.0,0.0214,-0.0112,0.0193,0.01925,0.0057
2018-05-04,9247.81,9844.0,9168.4,9750.0,38768388288,1.0,0.804,0.74,0.14,0.12,-0.0,0.0625,-0.0086,0.0529,0.05288,0.01053
2018-05-05,9750.0,9830.04,9520.85,9713.99,28681588879,0.0,0.674,0.12,0.26,0.62,0.0,0.0082,-0.0238,-0.0037,-0.0037,0.00905
2018-05-06,9714.0,10020.0,9682.0,9864.0,24990018345,0.0,0.622,0.44,0.46,0.09,0.0,0.031,-0.0033,0.0153,0.01532,0.0097
2018-05-07,9863.99,9970.0,9417.03,9659.01,27690351559,1.0,0.662,0.37,0.19,0.44,-0.0,0.0107,-0.0464,-0.021,-0.021,0.00656
2018-05-08,9661.02,9689.67,9181.0,9365.0,33787640012,1.0,0.739,0.58,0.06,0.36,0.0002,0.003,-0.051,-0.0311,-0.03091,0.00284
2018-05-09,9365.0,9475.7,9060.54,9187.56,25533831889,0.0,0.623,0.43,0.27,0.31,0.0,0.0118,-0.0331,-0.0191,-0.01913,0.00071
2018-05-10,9178.0,9390.0,8965.0,9310.0,25673524899,1.0,0.628,0.31,0.19,0.5,-0.001,0.0228,-0.0235,0.0143,0.01324,0.00192
2018-05-11,9310.0,9395.12,8970.0,9002.2,25055063718,0.0,0.614,0.72,0.2,0.08,0.0,0.0091,-0.0372,-0.0336,-0.03362,-0.00147
2018-05-12,9002.21,9016.8,8341.0,8400.0,48227048061,1.0,0.91,0.89,0.02,0.09,0.0,0.0016,-0.0763,-0.0692,-0.06924,-0.00763
2018-05-13,8405.94,8646.88,8153.0,8465.94,40241320810,0.0,0.829,0.12,0.37,0.51,0.0007,0.0283,-0.0306,0.0071,0.00782,-0.00626
2018-05-14,8475.44,8763.36,8298.0,8679.71,25632869362,0.0,0.622,0.44,0.18,0.38,0.0011,0.0334,-0.0212,0.0238,0.02494,-0.00343
2018-05-15,8679.71,8879.99,8277.0,8663.34,37389666533,1.0,0.782,0.03,0.33,0.64,0.0,0.0228,-0.0475,-0.0019,-0.00189,-0.00329
2018-05-16,8663.37,8859.99,8401.3,8462.0,28126956136,0.0,0.662,0.44,0.43,0.13,0.0,0.0224,-0.0307,-0.0235,-0.02351,-0.00514
2018-05-17,8462.0,8488.0,8083.01,8330.0,31130718908,1.0,0.7,0.33,0.06,0.61,0.0,0.0031,-0.0458,-0.0157,-0.01572,-0.00609
2018-05-18,8330.0,8464.0,7979.0,8041.46,25439844799,0.0,0.606,0.59,0.28,0.13,0.0,0.016,-0.0431,-0.0353,-0.03525,-0.00867
2018-05-19,8038.82,8273.21,7911.9,8239.81,23476158251,0.0,0.585,0.56,0.09,0.35,-0.0003,0.0287,-0.0159,0.0247,0.02437,-0.00574
2018-05-20,8238.01,8390.8,8095.73,8233.49,17193424276,0.0,0.518,0.02,0.52,0.47,-0.0002,0.0184,-0.0174,-0.0005,-0.00077,-0.00529
2018-05-21,8233.49,8609.0,8163.9,8526.98,19957057109,1.0,0.549,0.66,0.18,0.16,0.0,0.0446,-0.0085,0.035,0.03503,-0.00158
2018-05-22,8526.97,8595.31,8305.0,8381.24,21516596486,1.0,0.576,0.5,0.24,0.26,-0.0,0.008,-0.0264,-0.0172,-0.01724,-0.00304
2018-05-23,8386.89,8400.18,7935.11,7977.11,23710902858,1.0,0.591,0.88,0.03,0.09,0.0007,0.0016,-0.0554,-0.0501,-0.04942,-0.00724
2018-05-24,7977.12,8031.9,7425.0,7501.95,42910666774,1.0,0.879,0.78,0.09,0.13,0.0,0.0068,-0.0717,-0.0614,-0.06141,-0.01192
2018-05-25,7501.95,7730.73,7266.99,7575.01,37845446595,0.0,0.797,0.16,0.34,0.51,0.0,0.03,-0.0318,0.0097,0.00969,-0.01008
2018-05-26,7578.99,7649.55,7308.15,7457.0,26739956640,0.0,0.638,0.36,0.21,0.44,0.0005,0.0093,-0.0364,-0.0162,-0.0157,-0.01056
2018-05-27,7456.99,7620.0,7300.0,7333.96,19464086071,0.0,0.537,0.38,0.51,0.11,-0.0,0.0216,-0.0213,-0.0166,-0.01664,-0.01108
2018-05-28,7334.0,7400.0,7231.11,7338.99,18706945515,0.0,0.528,0.03,0.36,0.61,0.0,0.009,-0.0141,0.0007,0.00069,-0.01007
2018-05-29,7338.99,7437.0,7058.02,7099.0,27219438963,1.0,0.653,0.63,0.26,0.11,0.0,0.0133,-0.039,-0.0332,-0.03325,-0.01204
2018-05-30,7099.0,7540.0,7032.95,7461.29,39407211830,1.0,0.818,0.71,0.16,0.13,0.0,0.0603,-0.0093,0.0498,0.04977,-0.00669
2018-05-31,7467.98,7569.0,7260.5,7375.96,32041583623,0.0,0.711,0.3,0.33,0.37,0.0009,0.0134,-0.0282,-0.0124,-0.0115,-0.00712
2018-06-01,7382.07,7699.0,7327.51,7485.01,30776063102,0.0,0.694,0.28,0.58,0.15,0.0008,0.042,-0.0074,0.0138,0.01468,-0.00517
2018-06-02,7485.01,7608.55,7355.54,7521.01,28259124078,0.0,0.661,0.14,0.35,0.51,0.0,0.0164,-0.0174,0.0048,0.0048,-0.00426
2018-06-03,7521.01,7697.33,7437.0,7640.03,26720690219,0.0,0.628,0.46,0.22,0.32,0.0,0.0232,-0.0112,0.0157,0.0157,-0.00242
2018-06-04,7636.81,7786.69,7600.0,7714.26,27505158951,1.0,0.649,0.41,0.39,0.2,-0.0004,0.0194,-0.0048,0.0101,0.00967,-0.00129
2018-06-05,7714.26,7760.52,7446.5,7487.0,32258835115,1.0,0.723,0.72,0.15,0.13,0.0,0.006,-0.0353,-0.0299,-0.0299,-0.00395
2018-06-06,7487.0,7679.49,7358.0,7625.0,31722973384,0.0,0.706,0.43,0.17,0.4,0.0,0.0254,-0.0174,0.0183,0.01826,-0.00189
2018-06-07,7626.64,7699.0,7467.05,7658.84,27229991898,0.0,0.639,0.14,0.17,0.69,0.0002,0.0094,-0.0211,0.0042,0.00443,-0.0013
2018-06-08,7658.79,7765.0,7620.0,7691.08,25062227202,0.0,0.583,0.22,0.51,0.27,-0.0,0.0138,-0.0051,0.0042,0.0042,-0.00078
2018-06-09,7691.08,7703.5,7531.0,7603.44,23396804671,0.0,0.561,0.51,0.07,0.42,0.0,0.0016,-0.021,-0.0115,-0.01146,-0.00179
2018-06-10,7603.44,7683.98,7450.0,7491.73,19339885176,0.0,0.515,0.48,0.34,0.18,0.0,0.0105,-0.0204,-0.0148,-0.0148,-0.003
2018-06-11,7491.73,7491.73,6622.81,6764.99,52342020032,1.0,0.94,0.84,0.0,0.16,0.0,0.0,-0.1233,-0.102,-0.10204,-0.01175
2018-06-12,6765.0,6922.0,6610.0,6872.0,34552162303,0.0,0.753,0.34,0.16,0.5,0.0,0.0229,-0.0232,0.0157,0.01569,-0.0094
2018-06-13,6872.0,6890.51,6435.0,6530.0,36722211191,1.0,0.777,0.75,0.04,0.21,0.0,0.0027,-0.0657,-0.051,-0.05105,-0.01294
2018-06-14,6530.0,6627.6,6118.68,6292.78,46185518100,1.0,0.907,0.47,0.19,0.34,0.0,0.0148,-0.0651,-0.037,-0.037,-0.01492
2018-06-15,6292.78,6720.0,6260.0,6635.98,44478130837,0.0,0.897,0.75,0.18,0.07,0.0,0.0657,-0.0052,0.0531,0.0531,-0.0092
2018-06-16,6638.67,6666.66,6362.31,6388.9,30018329905,0.0,0.68,0.82,0.09,0.09,0.0004,0.0042,-0.0425,-0.0383,-0.03794,-0.01166
2018-06-17,6380.01,6560.0,6320.86,6483.98,22277241147,0.0,0.543,0.43,0.32,0.25,-0.0014,0.0278,-0.0093,0.0162,0.01477,-0.0094
2018-06-18,6482.5,6589.03,6422.0,6449.61,19847247688,0.0,0.508,0.2,0.64,0.17,-0.0002,0.0163,-0.0094,-0.0051,-0.00531,-0.00905
2018-06-19,6444.06,6794.38,6380.0,6712.46,31821434995,1.0,0.703,0.65,0.2,0.15,-0.0009,0.0529,-0.01,0.0408,0.03995,-0.00469
2018-06-20,6711.39,6841.74,6653.0,6741.21,24311421143,0.0,0.567,0.16,0.53,0.31,-0.0002,0.0192,-0.0087,0.0044,0.00427,-0.00387
2018-06-21,6740.0,6817.23,6551.81,6761.51,26359752452,1.0,0.604,0.08,0.21,0.71,-0.0002,0.0114,-0.0283,0.0032,0.00301,-0.00324
2018-06-22,6763.21,6795.0,6672.57,6718.84,25428854048,0.0,0.579,0.36,0.26,0.38,0.0003,0.0047,-0.0135,-0.0066,-0.00633,-0.00353
2018-06-23,6717.69,6733.97,5918.94,6045.0,52157370833,1.0,0.935,0.83,0.02,0.15,-0.0002,0.0024,-0.1266,-0.1055,-0.10568,-0.01249
2018-06-24,6045.92,6260.0,6008.48,6149.98,26622788589,0.0,0.611,0.41,0.44,0.15,0.0002,0.0348,-0.0062,0.0171,0.01722,-0.00997
2018-06-25,6149.98,6259.8,5750.0,6136.97,47445998955,1.0,0.91,0.03,0.22,0.76,0.0,0.0177,-0.0672,-0.0021,-0.00212,-0.00929
2018-06-26,6137.95,6350.0,6061.97,6252.0,39164515306,0.0,0.815,0.4,0.34,0.26,0.0002,0.034,-0.0125,0.0184,0.01857,-0.00685
2018-06-27,6252.0,6272.54,6035.0,6070.78,19377240484,0.0,0.49,0.76,0.09,0.15,0.0,0.0033,-0.0353,-0.0294,-0.02941,-0.00883
2018-06-28,6065.89,6190.43,5971.0,6133.73,19225671098,0.0,0.486,0.31,0.26,0.43,-0.0008,0.0203,-0.0158,0.0111,0.01032,-0.00715
2018-06-29,6134.73,6173.01,5827.0,5853.98,30585266026,1.0,0.68,0.81,0.11,0.08,0.0002,0.0062,-0.0515,-0.0468,-0.04668,-0.01059
2018-06-30,5851.01,6300.0,5780.0,6197.92,33911287278,1.0,0.738,0.67,0.2,0.14,-0.0005,0.0739,-0.0122,0.0576,0.05709,-0.00462
2018-07-01,6197.92,6528.99,6186.03,6390.07,37919612840,1.0,0.799,0.56,0.41,0.03,0.0,0.052,-0.0019,0.0305,0.03053,-0.00137
2018-07-02,6391.08,6441.06,6251.0,6356.81,27562965974,0.0,0.633,0.18,0.26,0.56,0.0002,0.0078,-0.0222,-0.0054,-0.00522,-0.00173
2018-07-03,6360.82,6685.0,6271.62,6615.29,36230452264,1.0,0.766,0.62,0.17,0.22,0.0006,0.0497,-0.0141,0.0392,0.03986,0.00223
2018-07-04,6615.29,6679.35,6463.01,6513.86,38657781691,1.0,0.807,0.47,0.3,0.24,0.0,0.0096,-0.0233,-0.0155,-0.01545,0.00053
2018-07-05,6511.01,6784.92,6441.11,6586.98,23571892777,0.0,0.537,0.22,0.58,0.2,-0.0004,0.0412,-0.0108,0.0116,0.01116,0.00155
2018-07-06,6585.53,6712.0,6453.33,6529.2,35071972898,1.0,0.752,0.22,0.49,0.29,-0.0002,0.019,-0.0203,-0.0086,-0.00881,0.00055
2018-07-07,6529.2,6648.54,6425.0,6609.78,29397094748,0.0,0.66,0.36,0.17,0.47,0.0,0.0181,-0.0161,0.0123,0.01227,0.00168
2018-07-08,6609.79,6818.16,6508.88,6756.98,23973876886,0.0,0.542,0.48,0.2,0.33,0.0,0.031,-0.0154,0.022,0.02203,0.00366
2018-07-09,6753.48,6780.0,6667.44,6712.1,24622947794,1.0,0.549,0.37,0.24,0.4,-0.0005,0.0039,-0.0128,-0.0061,-0.00666,0.00265
2018-07-10,6712.1,6802.06,6612.24,6662.12,26732406550,1.0,0.602,0.26,0.47,0.26,0.0,0.0133,-0.015,-0.0075,-0.00747,0.00167
2018-07-11,6662.78,6681.0,6263.0,6296.91,38560672702,1.0,0.808,0.88,0.04,0.08,0.0001,0.0027,-0.0619,-0.0565,-0.05638,-0.0038
2018-07-12,6296.91,6406.0,6278.99,6378.07,28715498487,0.0,0.65,0.64,0.22,0.14,0.0,0.0172,-0.0028,0.0128,0.01281,-0.00226
2018-07-13,6378.07,6380.28,6070.0,6250.57,31306663348,1.0,0.688,0.41,0.01,0.58,0.0,0.0003,-0.0495,-0.0202,-0.02019,-0.00392
2018-07-14,6251.4,6350.0,6110.0,6214.57,26375325286,0.0,0.583,0.15,0.41,0.44,0.0001,0.0156,-0.0229,-0.0059,-0.00578,-0.00409
