Date,Open,High,Low,Close,Volume,vol_deg_change,vol_percentile,body,upper_shadow,lower_shadow,norm_o,norm_h,norm_l,norm_c,log_rtn,kalman_log_rtn1
2018-02-07,697.93,798.0,570.1,779.25,64894442040,1.0,1.0,0.36,0.08,0.56,0.0,0.134,-0.2023,0.1102,0.11023,-0.0215
2018-02-08,779.99,849.0,714.18,754.0,35640344410,0.0,0.977,0.19,0.51,0.3,0.0009,0.0848,-0.0881,-0.0339,-0.03294,-0.02236
2018-02-09,753.19,786.93,751.0,781.66,1051626190,0.0,0.438,0.79,0.15,0.06,-0.0011,0.0438,-0.0029,0.0371,0.03603,-0.01788
2018-02-10,781.66,882.2,781.66,877.0,9544767289,1.0,0.819,0.95,0.05,0.0,0.0,0.121,0.0,0.1151,0.11509,-0.00674
2018-02-11,876.3,911.2,800.0,851.15,21481806768,1.0,0.961,0.23,0.31,0.46,-0.0008,0.0391,-0.0911,-0.0291,-0.02992,-0.00878
2018-02-12,851.15,857.0,768.28,808.99,18932340800,0.0,0.944,0.48,0.07,0.46,0.0,0.0068,-0.1024,-0.0508,-0.0508,-0.01237
2018-02-13,808.58,877.56,807.46,866.66,14358693121,0.0,0.878,0.83,0.16,0.02,-0.0005,0.0819,-0.0014,0.0694,0.06886,-0.0053
2018-02-14,866.39,871.0,820.0,841.57,11030593537,0.0,0.84,0.49,0.09,0.42,-0.0003,0.0053,-0.055,-0.0291,-0.02938,-0.00745
2018-02-15,841.57,924.99,841.3,919.09,15034285558,1.0,0.885,0.93,0.07,0.0,0.0,0.0945,-0.0003,0.0881,0.08811,0.00137
2018-02-16,919.09,946.66,895.59,924.55,15563778524,1.0,0.896,0.11,0.43,0.46,0.0,0.0296,-0.0259,0.0059,0.00592,0.00181
2018-02-17,924.55,948.48,901.36,938.67,11554016349,0.0,0.837,0.3,0.21,0.49,0.0,0.0256,-0.0254,0.0152,0.01516,0.00311
2018-02-18,938.6,974.0,933.48,969.99,11009103618,0.0,0.822,0.77,0.1,0.13,-0.0001,0.037,-0.0055,0.0329,0.03282,0.00606
2018-02-19,969.99,978.5,897.0,911.0,16012979518,1.0,0.909,0.72,0.1,0.17,0.0,0.0087,-0.0782,-0.0627,-0.06274,-0.00065
2018-02-20,911.0,956.22,906.04,938.11,8009949534,0.0,0.754,0.54,0.36,0.1,0.0,0.0484,-0.0055,0.0293,0.02932,0.00222
2018-02-21,939.17,961.0,873.0,882.99,12005667502,1.0,0.846,0.64,0.25,0.11,0.0011,0.023,-0.0731,-0.0617,-0.06055,-0.00371
2018-02-22,882.99,908.88,812.87,835.89,17620055151,1.0,0.931,0.49,0.27,0.24,0.0,0.0289,-0.0827,-0.0548,-0.05482,-0.00829
2018-02-23,836.35,871.96,786.6,801.49,13756185113,0.0,0.853,0.41,0.42,0.17,0.0006,0.0417,-0.0613,-0.0426,-0.04202,-0.0112
2018-02-24,801.47,885.0,785.99,851.6,15450741338,1.0,0.874,0.51,0.34,0.16,-0.0,0.0991,-0.0195,0.0607,0.06064,-0.00489
2018-02-25,851.59,875.0,805.0,833.94,8931157940,0.0,0.745,0.25,0.33,0.41,-0.0,0.0271,-0.0563,-0.0209,-0.02096,-0.00634
2018-02-26,833.92,849.5,813.18,841.19,5943126474,0.0,0.658,0.2,0.23,0.57,-0.0,0.0185,-0.0252,0.0087,0.00866,-0.00499
2018-02-27,841.46,882.0,833.0,867.98,7491146560,1.0,0.711,0.54,0.29,0.17,0.0003,0.0471,-0.0101,0.031,0.03135,-0.00164
2018-02-28,867.98,897.49,860.69,870.11,6348768425,0.0,0.672,0.06,0.74,0.2,0.0,0.0334,-0.0084,0.0025,0.00245,-0.00126
2018-03-01,871.84,891.0,850.3,853.5,5362045209,0.0,0.633,0.45,0.47,0.08,0.002,0.0217,-0.025,-0.0213,-0.01927,-0.00294
2018-03-02,853.5,879.96,848.65,870.63,4378500503,0.0,0.609,0.55,0.3,0.15,0.0,0.0305,-0.0057,0.0199,0.01987,-0.00081
2018-03-03,870.63,876.22,850.0,856.28,3943626006,0.0,0.586,0.55,0.21,0.24,0.0,0.0064,-0.024,-0.0166,-0.01662,-0.00229
2018-03-04,856.27,870.78,852.3,856.02,3417029420,0.0,0.573,0.01,0.79,0.2,-0.0,0.0168,-0.0046,-0.0003,-0.0003,-0.0021
2018-03-05,856.51,868.0,836.24,866.66,2973501829,0.0,0.55,0.32,0.04,0.64,0.0006,0.0133,-0.024,0.0118,0.01235,-0.00075
2018-03-06,866.61,871.75,847.2,849.84,3056779813,1.0,0.562,0.68,0.21,0.11,-0.0001,0.0059,-0.0227,-0.0195,-0.0196,-0.00251
2018-03-07,849.81,853.18,803.01,813.11,4865806883,1.0,0.629,0.73,0.07,0.2,-0.0,0.004,-0.0566,-0.0441,-0.04418,-0.00631
2018-03-08,813.31,826.2,718.4,749.9,10901328380,1.0,0.808,0.59,0.12,0.29,0.0002,0.0157,-0.1241,-0.0812,-0.08093,-0.01276
2018-03-09,749.02,772.07,684.0,695.46,7631277819,0.0,0.725,0.61,0.26,0.13,-0.0012,0.0303,-0.0908,-0.0742,-0.07537,-0.01784
2018-03-10,695.48,727.92,640.0,723.71,11654537303,1.0,0.829,0.32,0.05,0.63,0.0,0.0456,-0.0831,0.0398,0.03982,-0.01317
2018-03-11,723.65,745.0,673.06,680.58,6301267972,0.0,0.67,0.6,0.3,0.1,-0.0001,0.0291,-0.0725,-0.0614,-0.06145,-0.0171
2018-03-12,680.58,735.0,659.15,720.85,7396735869,1.0,0.71,0.53,0.19,0.28,0.0,0.0769,-0.032,0.0575,0.05749,-0.01096
2018-03-13,721.0,740.5,676.31,697.11,6773285988,0.0,0.683,0.37,0.3,0.32,0.0002,0.0267,-0.064,-0.0337,-0.03349,-0.01286
2018-03-14,696.52,713.76,680.0,689.94,5573518315,0.0,0.632,0.19,0.51,0.29,-0.0008,0.0245,-0.024,-0.0095,-0.01034,-0.01265
2018-03-15,690.16,703.54,585.0,610.1,8990425415,1.0,0.762,0.68,0.11,0.21,0.0003,0.0192,-0.1653,-0.1233,-0.12298,-0.02142
2018-03-16,610.1,621.12,570.0,608.83,9442672453,1.0,0.768,0.02,0.22,0.76,0.0,0.0179,-0.068,-0.0021,-0.00208,-0.01995
2018-03-17,608.83,625.3,584.15,599.05,6472020994,0.0,0.67,0.24,0.4,0.36,0.0,0.0267,-0.0414,-0.0162,-0.01619,-0.01966
2018-03-18,599.03,609.26,544.0,546.95,6802245920,1.0,0.681,0.8,0.16,0.05,-0.0,0.0169,-0.0964,-0.091,-0.09099,-0.02498
2018-03-19,547.98,560.0,450.0,537.0,24881722600,1.0,0.967,0.1,0.11,0.79,0.0019,0.0217,-0.197,-0.0202,-0.01836,-0.0245
2018-03-20,537.39,560.0,515.8,556.88,18479877062,0.0,0.935,0.44,0.07,0.49,0.0007,0.0412,-0.041,0.0356,0.03635,-0.01995
2018-03-21,556.88,567.87,515.0,557.0,13542691549,0.0,0.852,0.0,0.21,0.79,0.0,0.0195,-0.0782,0.0002,0.00022,-0.01839
2018-03-22,557.0,590.52,545.11,559.17,11701917321,0.0,0.825,0.05,0.69,0.26,0.0,0.0584,-0.0216,0.0039,0.00389,-0.01662
2018-03-23,559.15,578.6,516.0,539.92,11110619916,0.0,0.807,0.31,0.31,0.38,-0.0,0.0342,-0.0803,-0.035,-0.03503,-0.01808
2018-03-24,539.78,544.72,506.71,543.03,10641606746,0.0,0.79,0.09,0.04,0.87,-0.0003,0.0091,-0.0632,0.006,0.00574,-0.01619
2018-03-25,543.2,545.99,518.63,520.22,8771078945,0.0,0.723,0.84,0.1,0.06,0.0003,0.0051,-0.0463,-0.0432,-0.04291,-0.01831
2018-03-26,521.17,536.0,512.0,523.74,7190317130,0.0,0.67,0.11,0.51,0.38,0.0018,0.0281,-0.0178,0.0049,0.00674,-0.01632
2018-03-27,523.95,527.67,465.56,485.0,15108423688,1.0,0.878,0.63,0.06,0.31,0.0004,0.0071,-0.1182,-0.0772,-0.07685,-0.02105
2018-03-28,485.0,491.55,446.0,448.5,13818876042,0.0,0.857,0.8,0.14,0.05,0.0,0.0134,-0.0838,-0.0782,-0.07824,-0.02527
2018-03-29,448.5,466.0,440.14,446.67,8989547885,0.0,0.732,0.07,0.68,0.25,0.0,0.0383,-0.0188,-0.0041,-0.00409,-0.02373
2018-03-30,446.07,449.43,380.0,384.0,22534194316,1.0,0.964,0.89,0.05,0.06,-0.0013,0.0075,-0.1603,-0.1498,-0.15118,-0.03255
2018-03-31,383.87,412.04,366.0,392.43,29225479437,1.0,0.969,0.19,0.43,0.39,-0.0003,0.0708,-0.0477,0.0221,0.02172,-0.02893
2018-04-01,392.4,419.4,388.52,393.92,16783359399,0.0,0.912,0.05,0.83,0.13,-0.0001,0.0665,-0.0099,0.0039,0.00379,-0.02665
2018-04-02,393.93,399.91,356.9,378.58,15049399422,0.0,0.864,0.36,0.14,0.5,0.0,0.0151,-0.0987,-0.0397,-0.03972,-0.02757
2018-04-03,378.58,394.87,375.0,385.05,11324214191,0.0,0.79,0.33,0.49,0.18,0.0,0.0421,-0.0095,0.0169,0.01695,-0.02439
2018-04-04,385.0,419.08,380.13,415.01,13789755565,1.0,0.839,0.77,0.1,0.13,-0.0001,0.0848,-0.0127,0.0751,0.07493,-0.01682
2018-04-05,415.0,416.5,370.0,378.16,14059839668,1.0,0.844,0.79,0.03,0.18,-0.0,0.0036,-0.1148,-0.093,-0.09299,-0.02269
2018-04-06,378.15,387.03,365.61,381.22,12031405875,0.0,0.815,0.14,0.27,0.59,-0.0,0.0232,-0.0337,0.0081,0.00806,-0.02037
2018-04-07,381.56,385.91,362.54,368.89,7445869141,0.0,0.657,0.54,0.19,0.27,0.0009,0.0113,-0.0511,-0.0338,-0.03288,-0.02132
2018-04-08,368.89,394.75,368.28,384.51,7146342848,0.0,0.632,0.59,0.39,0.02,0.0,0.0678,-0.0017,0.0415,0.04147,-0.01643
2018-04-09,384.51,404.05,384.0,400.4,5739552936,0.0,0.566,0.79,0.18,0.03,0.0,0.0496,-0.0013,0.0405,0.04049,-0.01175
2018-04-10,400.4,431.99,387.1,399.44,15165350413,1.0,0.873,0.02,0.7,0.27,0.0,0.0759,-0.0338,-0.0024,-0.0024,-0.01096
2018-04-11,399.25,418.68,391.4,416.07,8139429605,0.0,0.688,0.62,0.1,0.29,-0.0005,0.0475,-0.0199,0.0413,0.04079,-0.00644
2018-04-12,415.53,433.54,410.38,429.52,8670668627,1.0,0.689,0.6,0.17,0.22,-0.0013,0.0424,-0.0125,0.0331,0.03181,-0.00297
2018-04-13,429.9,499.0,412.88,495.67,24976638316,1.0,0.967,0.76,0.04,0.2,0.0009,0.1491,-0.0404,0.1424,0.14324,0.01148
2018-04-14,494.3,530.0,480.22,495.11,25175208782,1.0,0.967,0.02,0.7,0.28,-0.0028,0.0697,-0.0289,0.0016,-0.00113,0.01016
2018-04-15,494.69,515.0,485.58,502.68,12128333380,0.0,0.809,0.27,0.42,0.31,-0.0008,0.0402,-0.0186,0.016,0.01517,0.01068
2018-04-16,502.68,535.0,502.51,533.88,10873915395,0.0,0.752,0.96,0.03,0.01,0.0,0.0623,-0.0003,0.0602,0.06022,0.01599
2018-04-17,533.88,538.0,497.31,511.46,13035952549,1.0,0.815,0.55,0.1,0.35,0.0,0.0077,-0.071,-0.0429,-0.0429,0.00971
2018-04-18,512.09,521.2,500.02,502.56,9654196382,0.0,0.717,0.45,0.43,0.12,0.0012,0.0176,-0.0239,-0.0188,-0.01755,0.00691
2018-04-19,502.56,526.99,501.12,526.09,7316195251,0.0,0.629,0.91,0.03,0.06,0.0,0.0475,-0.0029,0.0458,0.04576,0.01092
2018-04-20,526.49,571.61,521.03,568.14,11223577328,1.0,0.768,0.82,0.07,0.11,0.0008,0.0822,-0.0104,0.0761,0.0769,0.01805
2018-04-21,568.14,622.17,556.5,617.09,16020903951,1.0,0.907,0.75,0.08,0.18,0.0,0.0908,-0.0207,0.0826,0.08265,0.02545
2018-04-22,616.8,624.5,570.23,604.87,15936495353,0.0,0.887,0.22,0.14,0.64,-0.0005,0.0124,-0.0785,-0.0195,-0.02,0.0202
2018-04-23,604.87,643.49,589.0,620.92,12012737280,0.0,0.795,0.29,0.41,0.29,0.0,0.0619,-0.0266,0.0262,0.02619,0.02088
2018-04-24,620.67,649.11,618.02,645.09,7747570793,0.0,0.64,0.79,0.13,0.09,-0.0004,0.0448,-0.0043,0.0386,0.03819,0.02286
2018-04-25,644.58,712.99,643.76,701.58,17143766972,1.0,0.916,0.82,0.16,0.01,-0.0008,0.1009,-0.0013,0.0847,0.08395,0.03012
2018-04-26,701.16,703.3,593.83,618.0,34143950428,1.0,0.976,0.76,0.02,0.22,-0.0006,0.003,-0.1661,-0.1262,-0.12685,0.01224
2018-04-27,617.73,666.19,600.0,661.51,15575400815,0.0,0.874,0.66,0.07,0.27,-0.0004,0.0755,-0.0291,0.0685,0.06804,0.01831
2018-04-28,661.51,686.82,635.73,643.46,13480348389,0.0,0.807,0.35,0.5,0.15,0.0,0.0375,-0.0398,-0.0277,-0.02767,0.01329
2018-04-29,643.41,694.9,638.76,682.86,11312836337,0.0,0.749,0.7,0.21,0.08,-0.0001,0.077,-0.0073,0.0595,0.05943,0.01833
2018-04-30,683.5,700.49,665.28,690.85,11002023869,0.0,0.73,0.21,0.27,0.52,0.0009,0.0246,-0.027,0.0107,0.01163,0.01759
2018-05-01,690.85,695.3,662.2,670.78,11249491720,1.0,0.747,0.61,0.13,0.26,0.0,0.0064,-0.0424,-0.0295,-0.02948,0.01247
2018-05-02,670.78,675.6,627.58,672.0,13312366675,1.0,0.802,0.03,0.07,0.9,0.0,0.0072,-0.0666,0.0018,0.00182,0.01135
2018-05-03,671.99,691.99,663.0,688.56,8618550330,0.0,0.641,0.57,0.12,0.31,-0.0,0.0293,-0.0135,0.0244,0.02434,0.01272
2018-05-04,688.55,792.08,685.39,779.0,22941920900,1.0,0.954,0.85,0.12,0.03,-0.0,0.1401,-0.0046,0.1234,0.12341,0.02512
2018-05-05,779.0,810.0,756.91,785.99,17992440215,0.0,0.92,0.13,0.45,0.42,0.0,0.039,-0.0288,0.0089,0.00893,0.02323
2018-05-06,785.8,832.66,781.56,819.5,12863118764,0.0,0.79,0.66,0.26,0.08,-0.0002,0.0579,-0.0054,0.042,0.04175,0.02539
2018-05-07,819.5,839.99,752.49,794.3,16687116002,1.0,0.897,0.29,0.23,0.48,0.0,0.0247,-0.0853,-0.0312,-0.03123,0.01889
2018-05-08,794.3,799.14,701.0,752.49,28423706328,1.0,0.966,0.43,0.05,0.52,0.0,0.0061,-0.125,-0.0541,-0.05407,0.01097
2018-05-09,753.0,777.0,720.02,748.99,13510619621,0.0,0.8,0.07,0.42,0.51,0.0007,0.0314,-0.0448,-0.0053,-0.00466,0.00934
2018-05-10,748.99,760.74,710.26,751.75,11235337758,0.0,0.726,0.05,0.18,0.77,0.0,0.0156,-0.0531,0.0037,0.00368,0.00876
2018-05-11,752.4,769.88,720.0,722.52,10201929933,0.0,0.685,0.6,0.35,0.05,0.0009,0.023,-0.044,-0.0405,-0.03966,0.00388
2018-05-12,722.52,737.23,663.0,676.96,21695354991,1.0,0.944,0.61,0.2,0.19,0.0,0.0202,-0.086,-0.0651,-0.06513,-0.00272
2018-05-13,676.96,690.2,633.2,684.11,16680107487,0.0,0.888,0.13,0.11,0.77,0.0,0.0194,-0.0668,0.0105,0.01051,-0.00149
2018-05-14,684.56,742.0,666.31,729.08,13602239207,0.0,0.8,0.59,0.17,0.24,0.0007,0.0806,-0.027,0.063,0.06366,0.0048
2018-05-15,729.08,743.9,686.0,727.49,18346692240,1.0,0.915,0.03,0.26,0.72,0.0,0.0201,-0.0609,-0.0022,-0.00218,0.00411
2018-05-16,727.49,740.0,695.0,704.91,12719121863,0.0,0.768,0.5,0.28,0.22,0.0,0.017,-0.0457,-0.0315,-0.03153,0.00064
2018-05-17,704.91,712.84,673.52,706.29,11890246895,0.0,0.744,0.04,0.17,0.8,0.0,0.0112,-0.0456,0.002,0.00196,0.00077
2018-05-18,706.8,719.25,662.0,667.62,10672338375,0.0,0.682,0.68,0.22,0.1,0.0007,0.0175,-0.0655,-0.057,-0.05631,-0.00456
2018-05-19,667.62,694.9,656.0,692.6,10654166307,0.0,0.68,0.64,0.06,0.3,0.0,0.04,-0.0176,0.0367,0.03673,-0.00073
2018-05-20,693.26,717.8,682.31,697.0,8882885641,0.0,0.612,0.11,0.59,0.31,0.001,0.0348,-0.0159,0.0054,0.00633,-6e-05
2018-05-21,697.0,729.88,688.4,716.16,8600474090,0.0,0.599,0.46,0.33,0.21,0.0,0.0461,-0.0124,0.0271,0.02712,0.00255
2018-05-22,716.16,720.46,688.0,696.7,9608515451,1.0,0.647,0.6,0.13,0.27,0.0,0.006,-0.0401,-0.0275,-0.02755,-0.00034
2018-05-23,697.1,699.6,637.32,640.99,10705957690,1.0,0.688,0.9,0.04,0.06,0.0006,0.0036,-0.0897,-0.0839,-0.08334,-0.00792
2018-05-24,640.86,669.0,560.0,577.19,25709977096,1.0,0.964,0.58,0.26,0.16,-0.0002,0.043,-0.1349,-0.1046,-0.10484,-0.01608
2018-05-25,577.19,612.1,550.0,602.18,19585462497,0.0,0.932,0.4,0.16,0.44,0.0,0.0587,-0.0483,0.0424,0.04238,-0.01124
2018-05-26,602.08,617.46,568.7,585.55,11807626273,0.0,0.738,0.34,0.32,0.35,-0.0002,0.0252,-0.057,-0.0278,-0.028,-0.01266
2018-05-27,585.56,607.62,578.32,586.0,7765412532,0.0,0.569,0.02,0.74,0.25,0.0,0.037,-0.0124,0.0008,0.00077,-0.01153
2018-05-28,586.03,592.0,557.43,570.4,9709726713,1.0,0.648,0.45,0.17,0.38,0.0001,0.0101,-0.05,-0.027,-0.02698,-0.01283
2018-05-29,570.81,576.2,506.11,511.5,15319783278,1.0,0.839,0.85,0.08,0.08,0.0007,0.0094,-0.1203,-0.1097,-0.10899,-0.02051
2018-05-30,511.5,573.43,510.0,567.36,18908283788,1.0,0.923,0.88,0.1,0.02,0.0,0.1143,-0.0029,0.1036,0.10365,-0.01046
2018-05-31,567.09,585.83,541.2,557.19,12213227010,0.0,0.76,0.22,0.42,0.36,-0.0005,0.0325,-0.0467,-0.0176,-0.01809,-0.01111
2018-06-01,557.87,586.73,552.98,577.81,10010152276,0.0,0.649,0.59,0.26,0.14,0.0012,0.0504,-0.0088,0.0351,0.03634,-0.00699
2018-06-02,577.81,590.26,564.93,579.0,8384084162,0.0,0.578,0.05,0.44,0.51,0.0,0.0213,-0.0225,0.0021,0.00206,-0.00618
2018-06-03,579.0,599.17,572.9,590.85,8025814719,0.0,0.572,0.45,0.32,0.23,0.0,0.0342,-0.0106,0.0203,0.02026,-0.00379
2018-06-04,590.85,628.81,590.1,619.66,8412333235,1.0,0.581,0.74,0.24,0.02,0.0,0.0623,-0.0013,0.0476,0.04761,0.00104
2018-06-05,619.66,625.47,580.15,591.02,9633944507,1.0,0.634,0.63,0.13,0.24,0.0,0.0093,-0.0659,-0.0473,-0.04732,-0.00351
2018-06-06,591.02,614.0,570.36,609.05,8905374351,0.0,0.601,0.41,0.11,0.47,0.0,0.0381,-0.0356,0.0301,0.03005,-0.00037
2018-06-07,609.29,613.35,593.4,607.4,7015292117,0.0,0.507,0.09,0.2,0.7,0.0004,0.0066,-0.0264,-0.0031,-0.00271,-0.0006
2018-06-08,606.68,618.0,598.24,605.16,6017418880,0.0,0.468,0.08,0.57,0.35,-0.0012,0.0185,-0.014,-0.0025,-0.00369,-0.00089
2018-06-09,605.2,608.45,593.33,598.68,4922800755,0.0,0.432,0.43,0.21,0.35,0.0001,0.0054,-0.0198,-0.0108,-0.01077,-0.00182
2018-06-10,599.29,608.97,591.0,592.87,3890806530,0.0,0.401,0.36,0.54,0.1,0.001,0.016,-0.0139,-0.0108,-0.00975,-0.00256
2018-06-11,592.44,592.87,501.13,524.11,19035058429,1.0,0.93,0.74,0.0,0.25,-0.0007,0.0007,-0.1674,-0.1225,-0.12327,-0.01317
2018-06-12,524.64,535.51,508.66,531.69,14581307819,0.0,0.823,0.26,0.14,0.6,0.001,0.0205,-0.0309,0.0133,0.01436,-0.01085
2018-06-13,531.08,538.88,482.0,493.0,15822314812,1.0,0.857,0.67,0.14,0.19,-0.0011,0.0146,-0.097,-0.0744,-0.07555,-0.0162
2018-06-14,493.0,501.97,449.06,475.47,18184219417,1.0,0.907,0.33,0.17,0.5,0.0,0.018,-0.0934,-0.0362,-0.03621,-0.0178
2018-06-15,475.47,529.0,460.0,519.29,20609307330,1.0,0.94,0.64,0.14,0.22,0.0,0.1067,-0.0331,0.0882,0.08816,-0.00902
2018-06-16,519.3,521.0,481.62,487.48,16053253607,0.0,0.875,0.81,0.04,0.15,0.0,0.0033,-0.0753,-0.0632,-0.06321,-0.01361
2018-06-17,487.47,503.28,483.72,496.74,13109545173,0.0,0.766,0.47,0.33,0.19,-0.0,0.0319,-0.0077,0.0188,0.01882,-0.01089
2018-06-18,496.45,507.6,492.7,497.14,11731693221,0.0,0.721,0.05,0.7,0.25,-0.0006,0.0222,-0.0076,0.0014,0.0008,-0.00989
2018-06-19,497.15,524.48,487.27,517.95,14382668272,1.0,0.807,0.56,0.18,0.27,0.0,0.0535,-0.0201,0.041,0.04101,-0.0054
2018-06-20,517.77,548.2,510.01,537.97,14814838064,1.0,0.814,0.53,0.27,0.2,-0.0003,0.0571,-0.0151,0.0383,0.03792,-0.00142
2018-06-21,537.68,542.02,515.08,536.49,12389204240,0.0,0.75,0.04,0.16,0.79,-0.0005,0.008,-0.0429,-0.0022,-0.00275,-0.00154
2018-06-22,536.34,544.98,521.11,526.18,7986290544,0.0,0.547,0.43,0.36,0.21,-0.0003,0.016,-0.0288,-0.0191,-0.0194,-0.0032
2018-06-23,526.32,526.44,450.0,462.09,21265953437,1.0,0.942,0.84,0.0,0.16,0.0003,0.0002,-0.1567,-0.1301,-0.12988,-0.01424
2018-06-24,462.4,481.0,455.0,473.41,9446526834,0.0,0.605,0.42,0.29,0.28,0.0007,0.0394,-0.0161,0.0235,0.0242,-0.01102
2018-06-25,473.4,475.81,419.53,454.41,19826410079,1.0,0.933,0.34,0.04,0.62,-0.0,0.0051,-0.1208,-0.0409,-0.04096,-0.01353
2018-06-26,454.29,474.47,444.37,458.7,12294211650,0.0,0.741,0.15,0.52,0.33,-0.0003,0.0435,-0.0221,0.0097,0.0094,-0.01162
2018-06-27,459.04,460.81,429.0,429.34,8400309976,0.0,0.554,0.93,0.06,0.01,0.0007,0.0038,-0.0677,-0.0669,-0.06615,-0.01611
2018-06-28,429.81,445.95,420.19,441.64,9915636437,1.0,0.632,0.46,0.17,0.37,0.0011,0.0369,-0.0226,0.0272,0.02825,-0.01247
2018-06-29,441.36,443.96,416.45,420.22,11230956714,1.0,0.684,0.77,0.09,0.14,-0.0006,0.0059,-0.0581,-0.0491,-0.04972,-0.01554
2018-06-30,420.48,442.0,404.48,434.77,15949530942,1.0,0.855,0.38,0.19,0.43,0.0006,0.0499,-0.0388,0.0334,0.03404,-0.01143
2018-07-01,434.77,463.15,434.51,454.09,15716920242,0.0,0.843,0.67,0.32,0.01,0.0,0.0632,-0.0006,0.0435,0.04348,-0.00666
2018-07-02,454.2,457.77,443.73,452.1,11122662846,0.0,0.674,0.15,0.25,0.6,0.0002,0.0078,-0.0233,-0.0046,-0.00439,-0.00646
2018-07-03,452.14,481.83,444.16,476.25,18258511018,1.0,0.903,0.64,0.15,0.21,0.0001,0.0636,-0.0178,0.052,0.05204,-0.0011
2018-07-04,476.32,486.98,457.0,461.82,18695455478,1.0,0.916,0.48,0.36,0.16,0.0001,0.0221,-0.0414,-0.0309,-0.03077,-0.00385
2018-07-05,461.78,482.7,458.02,467.38,10188620199,0.0,0.627,0.23,0.62,0.15,-0.0001,0.0443,-0.0082,0.0121,0.01197,-0.00239
2018-07-06,467.19,480.0,458.8,467.87,12580600830,1.0,0.743,0.03,0.57,0.4,-0.0004,0.0271,-0.0181,0.0015,0.00105,-0.00207
2018-07-07,467.79,476.0,451.29,470.47,10042864802,0.0,0.623,0.11,0.22,0.67,-0.0002,0.0174,-0.0359,0.0057,0.00554,-0.00136
2018-07-08,470.48,487.99,461.5,485.57,8362995382,0.0,0.532,0.57,0.09,0.34,0.0,0.0365,-0.0193,0.0316,0.03159,0.00178
2018-07-09,485.57,495.98,482.05,486.77,14470313626,1.0,0.798,0.09,0.66,0.25,0.0,0.0212,-0.0073,0.0025,0.00247,0.00185
2018-07-10,486.55,488.98,468.2,471.71,8953214109,0.0,0.566,0.71,0.12,0.17,-0.0005,0.005,-0.0384,-0.031,-0.03143,-0.00133
2018-07-11,471.73,473.23,427.69,432.48,17364097620,1.0,0.887,0.86,0.03,0.11,0.0,0.0032,-0.098,-0.0869,-0.08683,-0.00905
2018-07-12,432.55,452.69,424.2,444.99,15902259726,0.0,0.845,0.44,0.27,0.29,0.0002,0.0455,-0.0195,0.0284,0.02852,-0.00573
2018-07-13,444.99,445.36,416.94,431.14,18187707924,1.0,0.9,0.49,0.01,0.5,0.0,0.0008,-0.0651,-0.0316,-0.03162,-0.00803
2018-07-14,431.14,442.47,424.62,432.46,15032032532,0.0,0.801,0.07,0.56,0.37,0.0,0.0259,-0.0152,0.0031,0.00306,-0.00705
2018-07-15,432.43,440.0,428.26,433.19,12225369397,0.0,0.723,0.06,0.58,0.36,-0.0001,0.0174,-0.0097,0.0018,0.00169,-0.00627
2018-07-16,433.2,455.0,430.52,449.78,14041527048,1.0,0.775,0.68,0.21,0.11,0.0,0.0491,-0.0062,0.0376,0.03758,-0.00227
2018-07-17,449.79,480.57,444.03,478.49,17244071343,1.0,0.883,0.79,0.06,0.16,0.0,0.0662,-0.0129,0.0619,0.06188,0.00387
2018-07-18,478.49,512.0,465.29,498.76,21531806761,1.0,0.949,0.43,0.28,0.28,0.0,0.0677,-0.028,0.0415,0.04149,0.00765
2018-07-19,498.89,515.47,468.01,479.41,23613780710,1.0,0.958,0.41,0.35,0.24,0.0003,0.0327,-0.0639,-0.0398,-0.03957,0.00293
2018-07-20,479.4,484.15,462.57,468.57,17130806705,0.0,0.872,0.5,0.22,0.28,-0.0,0.0099,-0.0357,-0.0228,-0.02287,0.00044
2018-07-21,468.7,471.02,440.0,449.04,16087338244,0.0,0.858,0.63,0.07,0.29,0.0003,0.0049,-0.0632,-0.0429,-0.04257,-0.00359
2018-07-22,449.04,468.97,441.18,460.23,7425964067,0.0,0.472,0.4,0.31,0.28,0.0,0.0434,-0.0177,0.0246,0.02461,-0.00097
2018-07-23,460.23,472.2,454.19,457.47,6068489595,0.0,0.415,0.15,0.66,0.18,0.0,0.0257,-0.0132,-0.006,-0.00602,-0.00144
2018-07-24,457.47,469.82,447.11,450.05,10656146081,1.0,0.625,0.33,0.54,0.13,0.0,0.0266,-0.0229,-0.0164,-0.01635,-0.00283
2018-07-25,450.05,484.27,448.47,479.28,15828675900,1.0,0.827,0.82,0.14,0.04,0.0,0.0733,-0.0035,0.0629,0.06293,0.00344
2018-07-26,479.24,485.77,464.0,472.1,17047554936,1.0,0.872,0.33,0.3,0.37,-0.0001,0.0135,-0.0323,-0.015,-0.01509,0.00163
2018-07-27,472.11,485.0,460.0,462.64,17397621920,1.0,0.884,0.38,0.52,0.11,0.0,0.0269,-0.026,-0.0203,-0.02024,-0.00046
2018-07-28,462.17,474.0,455.84,470.09,19830479211,1.0,0.933,0.44,0.22,0.35,-0.001,0.0253,-0.0138,0.017,0.01597,0.00111
2018-07-29,470.09,472.0,460.82,469.29,15686259361,0.0,0.812,0.07,0.17,0.76,0.0,0.0041,-0.0199,-0.0017,-0.0017,0.00084
